year,Ft,Country,bin,count
2023,diesel,AT,1200,180
2023,diesel,AT,1300,566
2023,diesel,AT,1400,4893
2023,diesel,AT,1500,12765
2023,diesel,AT,1600,14201
2023,diesel,AT,1700,8177
2023,diesel,AT,1800,6101
2023,diesel,AT,1900,3356
2023,diesel,AT,2000,2857
2023,diesel,AT,2100,2283
2023,diesel,AT,2200,1573
2023,diesel,AT,2300,1529
2023,diesel,AT,2400,609
2023,diesel,AT,2500,632
2023,diesel,AT,2600,309
2023,diesel,AT,2700,25
2023,diesel,AT,2800,43
2023,diesel,BE,1200,1279
2023,diesel,BE,1300,918
2023,diesel,BE,1400,4969
2023,diesel,BE,1500,9810
2023,diesel,BE,1600,9213
2023,diesel,BE,1700,5060
2023,diesel,BE,1800,2966
2023,diesel,BE,1900,1596
2023,diesel,BE,2000,1772
2023,diesel,BE,2100,1364
2023,diesel,BE,2200,738
2023,diesel,BE,2300,652
2023,diesel,BE,2400,265
2023,diesel,BE,2500,557
2023,diesel,BE,2600,239
2023,diesel,BE,2700,51
2023,diesel,BE,2800,18
2023,diesel,BE,4000,1
2023,diesel,BE,NA,2
2023,diesel,BG,1200,84
2023,diesel,BG,1300,132
2023,diesel,BG,1400,703
2023,diesel,BG,1500,1044
2023,diesel,BG,1600,847
2023,diesel,BG,1700,792
2023,diesel,BG,1800,645
2023,diesel,BG,1900,412
2023,diesel,BG,2000,300
2023,diesel,BG,2100,268
2023,diesel,BG,2200,219
2023,diesel,BG,2300,612
2023,diesel,BG,2400,163
2023,diesel,BG,2500,125
2023,diesel,BG,2600,188
2023,diesel,BG,2700,4
2023,diesel,BG,2800,7
2023,diesel,BG,2900,1
2023,diesel,CY,1300,1
2023,diesel,CY,1400,37
2023,diesel,CY,1500,70
2023,diesel,CY,1600,92
2023,diesel,CY,1700,29
2023,diesel,CY,1800,158
2023,diesel,CY,1900,70
2023,diesel,CY,2000,94
2023,diesel,CY,2100,25
2023,diesel,CY,2200,76
2023,diesel,CY,2300,113
2023,diesel,CY,2400,29
2023,diesel,CY,2500,75
2023,diesel,CY,2600,14
2023,diesel,CY,2700,3
2023,diesel,CZ,1200,107
2023,diesel,CZ,1300,101
2023,diesel,CZ,1400,7654
2023,diesel,CZ,1500,8785
2023,diesel,CZ,1600,9737
2023,diesel,CZ,1700,5085
2023,diesel,CZ,1800,8105
2023,diesel,CZ,1900,1751
2023,diesel,CZ,2000,2886
2023,diesel,CZ,2100,2420
2023,diesel,CZ,2200,2466
2023,diesel,CZ,2300,1930
2023,diesel,CZ,2400,1598
2023,diesel,CZ,2500,1104
2023,diesel,CZ,2600,939
2023,diesel,CZ,2700,59
2023,diesel,CZ,2800,36
2023,diesel,CZ,2900,3
2023,diesel,DE,1200,2098
2023,diesel,DE,1300,2128
2023,diesel,DE,1400,25252
2023,diesel,DE,1500,95509
2023,diesel,DE,1600,124558
2023,diesel,DE,1700,88586
2023,diesel,DE,1800,74025
2023,diesel,DE,1900,51391
2023,diesel,DE,2000,48821
2023,diesel,DE,2100,38018
2023,diesel,DE,2200,23861
2023,diesel,DE,2300,21718
2023,diesel,DE,2400,7250
2023,diesel,DE,2500,10563
2023,diesel,DE,2600,4014
2023,diesel,DE,2700,510
2023,diesel,DE,2800,908
2023,diesel,DE,2900,18
2023,diesel,DE,3000,2
2023,diesel,DE,3800,1
2023,diesel,DE,4100,2
2023,diesel,DE,NA,1
2023,diesel,DK,1200,21
2023,diesel,DK,1300,7
2023,diesel,DK,1400,87
2023,diesel,DK,1500,1873
2023,diesel,DK,1600,2158
2023,diesel,DK,1700,2359
2023,diesel,DK,1800,2580
2023,diesel,DK,1900,1562
2023,diesel,DK,2000,1250
2023,diesel,DK,2100,466
2023,diesel,DK,2200,39
2023,diesel,DK,2300,234
2023,diesel,DK,2400,49
2023,diesel,DK,2500,220
2023,diesel,DK,2600,161
2023,diesel,DK,2700,78
2023,diesel,DK,2800,261
2023,diesel,DK,2900,117
2023,diesel,DK,3000,229
2023,diesel,DK,3100,274
2023,diesel,DK,3200,58
2023,diesel,DK,3300,65
2023,diesel,DK,3400,8
2023,diesel,DK,3500,42
2023,diesel,DK,3600,2
2023,diesel,DK,3700,5
2023,diesel,DK,3800,6
2023,diesel,DK,4000,1
2023,diesel,DK,4200,1
2023,diesel,DK,4300,5
2023,diesel,DK,4600,1
2023,diesel,DK,5000,1
2023,diesel,DK,NA,7
2023,diesel,EE,1200,2
2023,diesel,EE,1300,45
2023,diesel,EE,1400,202
2023,diesel,EE,1500,692
2023,diesel,EE,1600,439
2023,diesel,EE,1700,394
2023,diesel,EE,1800,537
2023,diesel,EE,1900,367
2023,diesel,EE,2000,196
2023,diesel,EE,2100,199
2023,diesel,EE,2200,325
2023,diesel,EE,2300,209
2023,diesel,EE,2400,77
2023,diesel,EE,2500,92
2023,diesel,EE,2600,138
2023,diesel,EE,2700,28
2023,diesel,EE,2900,4
2023,diesel,EE,3000,3
2023,diesel,EE,3100,1
2023,diesel,ES,1200,10411
2023,diesel,ES,1300,7831
2023,diesel,ES,1400,19746
2023,diesel,ES,1500,34129
2023,diesel,ES,1600,34663
2023,diesel,ES,1700,22464
2023,diesel,ES,1800,11440
2023,diesel,ES,1900,11070
2023,diesel,ES,2000,10290
2023,diesel,ES,2100,3811
2023,diesel,ES,2200,2837
2023,diesel,ES,2300,5776
2023,diesel,ES,2400,1533
2023,diesel,ES,2500,675
2023,diesel,ES,2600,428
2023,diesel,ES,2700,33
2023,diesel,ES,2800,33
2023,diesel,FI,1400,24
2023,diesel,FI,1500,344
2023,diesel,FI,1600,594
2023,diesel,FI,1700,418
2023,diesel,FI,1800,672
2023,diesel,FI,1900,304
2023,diesel,FI,2000,348
2023,diesel,FI,2100,147
2023,diesel,FI,2200,19
2023,diesel,FI,2300,7
2023,diesel,FI,2400,3
2023,diesel,FI,2500,17
2023,diesel,FI,2600,10
2023,diesel,FI,2700,3
2023,diesel,FI,2800,19
2023,diesel,FI,2900,1
2023,diesel,FR,1200,35354
2023,diesel,FR,1300,15987
2023,diesel,FR,1400,30732
2023,diesel,FR,1500,50234
2023,diesel,FR,1600,40399
2023,diesel,FR,1700,18947
2023,diesel,FR,1800,8315
2023,diesel,FR,1900,5652
2023,diesel,FR,2000,5016
2023,diesel,FR,2100,6333
2023,diesel,FR,2200,1012
2023,diesel,FR,2300,947
2023,diesel,FR,2400,476
2023,diesel,FR,2500,108
2023,diesel,FR,2600,52
2023,diesel,FR,2700,26
2023,diesel,FR,2800,1
2023,diesel,FR,NA,1
2023,diesel,GR,1200,6559
2023,diesel,GR,1300,4333
2023,diesel,GR,1400,1393
2023,diesel,GR,1500,3216
2023,diesel,GR,1600,1681
2023,diesel,GR,1700,557
2023,diesel,GR,1800,401
2023,diesel,GR,1900,245
2023,diesel,GR,2000,415
2023,diesel,GR,2100,168
2023,diesel,GR,2200,127
2023,diesel,GR,2300,75
2023,diesel,GR,2400,78
2023,diesel,GR,2500,95
2023,diesel,GR,2600,21
2023,diesel,GR,2700,16
2023,diesel,HR,1200,511
2023,diesel,HR,1300,79
2023,diesel,HR,1400,3143
2023,diesel,HR,1500,3113
2023,diesel,HR,1600,2245
2023,diesel,HR,1700,1511
2023,diesel,HR,1800,865
2023,diesel,HR,1900,425
2023,diesel,HR,2000,540
2023,diesel,HR,2100,491
2023,diesel,HR,2200,328
2023,diesel,HR,2300,197
2023,diesel,HR,2400,31
2023,diesel,HR,2500,137
2023,diesel,HR,2600,38
2023,diesel,HR,2700,2
2023,diesel,HR,2800,5
2023,diesel,HU,1200,22
2023,diesel,HU,1300,14
2023,diesel,HU,1400,1869
2023,diesel,HU,1500,3009
2023,diesel,HU,1600,2564
2023,diesel,HU,1700,1459
2023,diesel,HU,1800,1562
2023,diesel,HU,1900,1191
2023,diesel,HU,2000,1198
2023,diesel,HU,2100,861
2023,diesel,HU,2200,958
2023,diesel,HU,2300,1397
2023,diesel,HU,2400,442
2023,diesel,HU,2500,1078
2023,diesel,HU,2600,1165
2023,diesel,HU,2700,13
2023,diesel,HU,2800,3
2023,diesel,IE,1200,14
2023,diesel,IE,1300,385
2023,diesel,IE,1400,5404
2023,diesel,IE,1500,4010
2023,diesel,IE,1600,11484
2023,diesel,IE,1700,2717
2023,diesel,IE,1800,3688
2023,diesel,IE,1900,541
2023,diesel,IE,2000,228
2023,diesel,IE,2100,34
2023,diesel,IE,2200,49
2023,diesel,IE,2300,151
2023,diesel,IE,2400,124
2023,diesel,IE,2500,72
2023,diesel,IE,2600,57
2023,diesel,IE,2700,3
2023,diesel,IE,2800,2
2023,diesel,IS,1500,861
2023,diesel,IS,1600,98
2023,diesel,IS,1700,127
2023,diesel,IS,1800,162
2023,diesel,IS,1900,101
2023,diesel,IS,2000,73
2023,diesel,IS,2100,242
2023,diesel,IS,2200,521
2023,diesel,IS,2300,110
2023,diesel,IS,2400,25
2023,diesel,IS,2500,153
2023,diesel,IS,2600,6
2023,diesel,IS,2700,20
2023,diesel,IS,2800,13
2023,diesel,IS,2900,1
2023,diesel,IT,1100,3
2023,diesel,IT,1200,13567
2023,diesel,IT,1300,18982
2023,diesel,IT,1400,42930
2023,diesel,IT,1500,77187
2023,diesel,IT,1600,76184
2023,diesel,IT,1700,43161
2023,diesel,IT,1800,20395
2023,diesel,IT,1900,19419
2023,diesel,IT,2000,15268
2023,diesel,IT,2100,4202
2023,diesel,IT,2200,4086
2023,diesel,IT,2300,5633
2023,diesel,IT,2400,4571
2023,diesel,IT,2500,3291
2023,diesel,IT,2600,790
2023,diesel,IT,2700,131
2023,diesel,IT,2800,63
2023,diesel,LT,1300,13
2023,diesel,LT,1400,372
2023,diesel,LT,1500,577
2023,diesel,LT,1600,492
2023,diesel,LT,1700,346
2023,diesel,LT,1800,290
2023,diesel,LT,1900,141
2023,diesel,LT,2000,143
2023,diesel,LT,2100,123
2023,diesel,LT,2200,395
2023,diesel,LT,2300,481
2023,diesel,LT,2400,87
2023,diesel,LT,2500,153
2023,diesel,LT,2600,117
2023,diesel,LT,2700,14
2023,diesel,LT,2800,23
2023,diesel,LT,3000,1
2023,diesel,LU,1200,427
2023,diesel,LU,1300,199
2023,diesel,LU,1400,827
2023,diesel,LU,1500,2044
2023,diesel,LU,1600,1856
2023,diesel,LU,1700,1285
2023,diesel,LU,1800,656
2023,diesel,LU,1900,674
2023,diesel,LU,2000,596
2023,diesel,LU,2100,435
2023,diesel,LU,2200,260
2023,diesel,LU,2300,293
2023,diesel,LU,2400,106
2023,diesel,LU,2500,127
2023,diesel,LU,2600,84
2023,diesel,LU,2700,19
2023,diesel,LU,2800,65
2023,diesel,LU,2900,1
2023,diesel,LV,1200,21
2023,diesel,LV,1300,44
2023,diesel,LV,1400,305
2023,diesel,LV,1500,671
2023,diesel,LV,1600,350
2023,diesel,LV,1700,260
2023,diesel,LV,1800,352
2023,diesel,LV,1900,146
2023,diesel,LV,2000,166
2023,diesel,LV,2100,211
2023,diesel,LV,2200,274
2023,diesel,LV,2300,379
2023,diesel,LV,2400,154
2023,diesel,LV,2500,109
2023,diesel,LV,2600,89
2023,diesel,LV,2700,9
2023,diesel,MT,1200,10
2023,diesel,MT,1300,28
2023,diesel,MT,1400,50
2023,diesel,MT,1500,277
2023,diesel,MT,1600,103
2023,diesel,MT,1700,41
2023,diesel,MT,1800,7
2023,diesel,MT,1900,6
2023,diesel,MT,2000,35
2023,diesel,MT,2100,41
2023,diesel,MT,2200,9
2023,diesel,MT,2300,6
2023,diesel,MT,2400,21
2023,diesel,MT,2500,76
2023,diesel,MT,2600,1
2023,diesel,NL,1200,27
2023,diesel,NL,1300,35
2023,diesel,NL,1400,35
2023,diesel,NL,1500,225
2023,diesel,NL,1600,82
2023,diesel,NL,1700,309
2023,diesel,NL,1800,30
2023,diesel,NL,1900,64
2023,diesel,NL,2000,126
2023,diesel,NL,2100,43
2023,diesel,NL,2200,116
2023,diesel,NL,2300,30
2023,diesel,NL,2400,11
2023,diesel,NL,2500,40
2023,diesel,NL,2600,6
2023,diesel,NL,2700,11
2023,diesel,NL,3000,1
2023,diesel,NL,NA,2
2023,diesel,NO,1400,31
2023,diesel,NO,1500,166
2023,diesel,NO,1600,759
2023,diesel,NO,1700,412
2023,diesel,NO,1800,644
2023,diesel,NO,1900,61
2023,diesel,NO,2000,359
2023,diesel,NO,2100,393
2023,diesel,NO,2200,22
2023,diesel,NO,2300,10
2023,diesel,NO,2400,87
2023,diesel,NO,2500,41
2023,diesel,NO,2600,19
2023,diesel,NO,2700,20
2023,diesel,NO,2800,18
2023,diesel,NO,2900,8
2023,diesel,NO,3000,2
2023,diesel,NO,NA,45
2023,diesel,PL,1200,187
2023,diesel,PL,1300,225
2023,diesel,PL,1400,3789
2023,diesel,PL,1500,10448
2023,diesel,PL,1600,10538
2023,diesel,PL,1700,6762
2023,diesel,PL,1800,7740
2023,diesel,PL,1900,7765
2023,diesel,PL,2000,5943
2023,diesel,PL,2100,4099
2023,diesel,PL,2200,7093
2023,diesel,PL,2300,6027
2023,diesel,PL,2400,1683
2023,diesel,PL,2500,897
2023,diesel,PL,2600,996
2023,diesel,PL,2700,40
2023,diesel,PL,2800,38
2023,diesel,PL,2900,8
2023,diesel,PL,3000,2
2023,diesel,PL,NA,1
2023,diesel,PT,1200,3076
2023,diesel,PT,1300,1602
2023,diesel,PT,1400,4863
2023,diesel,PT,1500,7389
2023,diesel,PT,1600,3303
2023,diesel,PT,1700,1932
2023,diesel,PT,1800,2149
2023,diesel,PT,1900,906
2023,diesel,PT,2000,633
2023,diesel,PT,2100,479
2023,diesel,PT,2200,209
2023,diesel,PT,2300,230
2023,diesel,PT,2400,116
2023,diesel,PT,2500,63
2023,diesel,PT,2600,49
2023,diesel,PT,2700,6
2023,diesel,PT,2800,15
2023,diesel,RO,1200,185
2023,diesel,RO,1300,97
2023,diesel,RO,1400,2787
2023,diesel,RO,1500,6319
2023,diesel,RO,1600,1702
2023,diesel,RO,1700,1318
2023,diesel,RO,1800,1087
2023,diesel,RO,1900,209
2023,diesel,RO,2000,719
2023,diesel,RO,2100,1108
2023,diesel,RO,2200,460
2023,diesel,RO,2300,695
2023,diesel,RO,2400,374
2023,diesel,RO,2500,241
2023,diesel,RO,2600,64
2023,diesel,RO,2700,11
2023,diesel,RO,2800,18
2023,diesel,RO,2900,23
2023,diesel,RO,3000,20
2023,diesel,RO,3100,5
2023,diesel,RO,3200,1
2023,diesel,RO,3400,1
2023,diesel,SE,1400,337
2023,diesel,SE,1500,790
2023,diesel,SE,1600,1458
2023,diesel,SE,1700,3801
2023,diesel,SE,1800,4354
2023,diesel,SE,1900,3267
2023,diesel,SE,2000,3044
2023,diesel,SE,2100,1195
2023,diesel,SE,2200,971
2023,diesel,SE,2300,389
2023,diesel,SE,2400,197
2023,diesel,SE,2500,91
2023,diesel,SE,2600,327
2023,diesel,SE,2700,11
2023,diesel,SE,2800,52
2023,diesel,SE,2900,4
2023,diesel,SE,3000,67
2023,diesel,SE,3100,4
2023,diesel,SE,3200,1
2023,diesel,SE,3300,18
2023,diesel,SE,3400,45
2023,diesel,SI,1200,44
2023,diesel,SI,1300,43
2023,diesel,SI,1400,904
2023,diesel,SI,1500,1736
2023,diesel,SI,1600,1744
2023,diesel,SI,1700,1023
2023,diesel,SI,1800,781
2023,diesel,SI,1900,437
2023,diesel,SI,2000,338
2023,diesel,SI,2100,786
2023,diesel,SI,2200,248
2023,diesel,SI,2300,305
2023,diesel,SI,2400,35
2023,diesel,SI,2500,144
2023,diesel,SI,2600,133
2023,diesel,SI,2700,3
2023,diesel,SK,1200,41
2023,diesel,SK,1300,328
2023,diesel,SK,1400,2173
2023,diesel,SK,1500,3605
2023,diesel,SK,1600,2763
2023,diesel,SK,1700,1836
2023,diesel,SK,1800,2003
2023,diesel,SK,1900,1321
2023,diesel,SK,2000,926
2023,diesel,SK,2100,1201
2023,diesel,SK,2200,773
2023,diesel,SK,2300,850
2023,diesel,SK,2400,641
2023,diesel,SK,2500,528
2023,diesel,SK,2600,307
2023,diesel,SK,2700,11
2023,diesel,SK,2800,9
2023,diesel,SK,2900,1
2023,diesel/electric,AT,2100,84
2023,diesel/electric,AT,2200,50
2023,diesel/electric,AT,2300,3
2023,diesel/electric,AT,2400,270
2023,diesel/electric,AT,2700,287
2023,diesel/electric,BE,1800,1
2023,diesel/electric,BE,2100,645
2023,diesel/electric,BE,2200,189
2023,diesel/electric,BE,2400,824
2023,diesel/electric,BE,2700,1294
2023,diesel/electric,BG,2100,9
2023,diesel/electric,BG,2400,4
2023,diesel/electric,BG,2700,5
2023,diesel/electric,CY,2500,4
2023,diesel/electric,CY,2700,1
2023,diesel/electric,CZ,2100,11
2023,diesel/electric,CZ,2200,13
2023,diesel/electric,CZ,2300,1
2023,diesel/electric,CZ,2400,72
2023,diesel/electric,CZ,2700,167
2023,diesel/electric,DE,2100,1025
2023,diesel/electric,DE,2200,1457
2023,diesel/electric,DE,2300,166
2023,diesel/electric,DE,2400,3986
2023,diesel/electric,DE,2700,2463
2023,diesel/electric,DE,2900,1
2023,diesel/electric,DK,2100,43
2023,diesel/electric,DK,2200,18
2023,diesel/electric,DK,2400,110
2023,diesel/electric,DK,2500,1
2023,diesel/electric,DK,2700,104
2023,diesel/electric,DK,2800,2
2023,diesel/electric,DK,3000,3
2023,diesel/electric,DK,3100,2
2023,diesel/electric,EE,2100,1
2023,diesel/electric,EE,2400,6
2023,diesel/electric,EE,2700,13
2023,diesel/electric,ES,2100,336
2023,diesel/electric,ES,2200,26
2023,diesel/electric,ES,2300,1
2023,diesel/electric,ES,2400,752
2023,diesel/electric,ES,2700,601
2023,diesel/electric,FI,2100,26
2023,diesel/electric,FI,2200,96
2023,diesel/electric,FI,2400,41
2023,diesel/electric,FI,2700,57
2023,diesel/electric,FR,2100,1003
2023,diesel/electric,FR,2200,117
2023,diesel/electric,FR,2300,1
2023,diesel/electric,FR,2400,1808
2023,diesel/electric,FR,2700,1533
2023,diesel/electric,GR,2100,56
2023,diesel/electric,GR,2400,79
2023,diesel/electric,GR,2700,39
2023,diesel/electric,HR,2100,2
2023,diesel/electric,HR,2300,2
2023,diesel/electric,HR,2400,18
2023,diesel/electric,HR,2700,80
2023,diesel/electric,HU,2100,51
2023,diesel/electric,HU,2200,6
2023,diesel/electric,HU,2400,133
2023,diesel/electric,HU,2700,143
2023,diesel/electric,IE,1800,6
2023,diesel/electric,IE,2100,51
2023,diesel/electric,IE,2200,3
2023,diesel/electric,IE,2300,1
2023,diesel/electric,IE,2400,66
2023,diesel/electric,IE,2700,176
2023,diesel/electric,IS,2400,3
2023,diesel/electric,IS,2700,59
2023,diesel/electric,IT,2100,291
2023,diesel/electric,IT,2200,64
2023,diesel/electric,IT,2400,918
2023,diesel/electric,IT,2700,1259
2023,diesel/electric,LT,2200,1
2023,diesel/electric,LT,2400,4
2023,diesel/electric,LT,2700,7
2023,diesel/electric,LU,2000,1
2023,diesel/electric,LU,2100,50
2023,diesel/electric,LU,2200,13
2023,diesel/electric,LU,2400,47
2023,diesel/electric,LU,2700,63
2023,diesel/electric,MT,1600,1
2023,diesel/electric,MT,1800,1
2023,diesel/electric,MT,2100,2
2023,diesel/electric,MT,2200,1
2023,diesel/electric,MT,2400,1
2023,diesel/electric,MT,2700,11
2023,diesel/electric,NL,2100,19
2023,diesel/electric,NL,2200,3
2023,diesel/electric,NL,2400,5
2023,diesel/electric,NL,2700,23
2023,diesel/electric,NO,2100,5
2023,diesel/electric,NO,2200,1
2023,diesel/electric,NO,2400,90
2023,diesel/electric,NO,2700,104
2023,diesel/electric,PL,2100,80
2023,diesel/electric,PL,2200,5
2023,diesel/electric,PL,2400,128
2023,diesel/electric,PL,2700,140
2023,diesel/electric,PT,2100,255
2023,diesel/electric,PT,2200,188
2023,diesel/electric,PT,2300,18
2023,diesel/electric,PT,2400,551
2023,diesel/electric,PT,2700,297
2023,diesel/electric,RO,1600,80
2023,diesel/electric,RO,1700,204
2023,diesel/electric,RO,1800,521
2023,diesel/electric,RO,1900,494
2023,diesel/electric,RO,2000,114
2023,diesel/electric,RO,2100,65
2023,diesel/electric,RO,2200,265
2023,diesel/electric,RO,2300,862
2023,diesel/electric,RO,2400,59
2023,diesel/electric,RO,2600,99
2023,diesel/electric,RO,2700,159
2023,diesel/electric,RO,2800,2
2023,diesel/electric,SE,2100,333
2023,diesel/electric,SE,2200,549
2023,diesel/electric,SE,2300,8
2023,diesel/electric,SE,2400,454
2023,diesel/electric,SE,2700,543
2023,diesel/electric,SI,2400,2
2023,diesel/electric,SI,2700,4
2023,diesel/electric,SK,2100,9
2023,diesel/electric,SK,2200,3
2023,diesel/electric,SK,2300,1
2023,diesel/electric,SK,2400,46
2023,diesel/electric,SK,2700,74
2023,e85,DE,2000,14
2023,e85,DE,2500,2
2023,e85,DE,2600,42
2023,e85,DE,2700,8
2023,e85,DE,2800,13
2023,e85,DK,1600,1
2023,e85,FI,1300,5
2023,e85,FI,1400,4
2023,e85,FI,1500,8
2023,e85,FR,1200,4693
2023,e85,FR,1300,20556
2023,e85,FR,1400,2796
2023,e85,FR,1500,1042
2023,e85,FR,1700,10387
2023,e85,FR,1900,1101
2023,e85,FR,2000,312
2023,e85,LU,1900,1
2023,e85,SE,500,1
2023,e85,SE,1300,266
2023,e85,SE,1400,761
2023,e85,SE,1500,1597
2023,e85,SE,1600,1
2023,e85,SE,1700,2562
2023,e85,SE,1800,31
2023,e85,SE,2700,1
2023,e85,SE,2800,1
2023,electric,AT,1000,517
2023,electric,AT,1100,60
2023,electric,AT,1200,191
2023,electric,AT,1300,55
2023,electric,AT,1400,1353
2023,electric,AT,1500,767
2023,electric,AT,1600,2047
2023,electric,AT,1700,2677
2023,electric,AT,1800,5784
2023,electric,AT,1900,2760
2023,electric,AT,2000,4014
2023,electric,AT,2100,14079
2023,electric,AT,2200,6228
2023,electric,AT,2300,3038
2023,electric,AT,2400,1023
2023,electric,AT,2500,1033
2023,electric,AT,2600,1550
2023,electric,AT,2700,298
2023,electric,AT,2800,113
2023,electric,AT,2900,1
2023,electric,AT,3000,3
2023,electric,AT,3100,1
2023,electric,AT,3200,1
2023,electric,AT,3300,4
2023,electric,BE,1000,551
2023,electric,BE,1100,81
2023,electric,BE,1200,101
2023,electric,BE,1300,15
2023,electric,BE,1400,1569
2023,electric,BE,1500,1684
2023,electric,BE,1600,3592
2023,electric,BE,1700,3398
2023,electric,BE,1800,8789
2023,electric,BE,1900,3365
2023,electric,BE,2000,15855
2023,electric,BE,2100,34445
2023,electric,BE,2200,5754
2023,electric,BE,2300,5897
2023,electric,BE,2400,3140
2023,electric,BE,2500,1740
2023,electric,BE,2600,2714
2023,electric,BE,2700,514
2023,electric,BE,2800,140
2023,electric,BE,2900,1
2023,electric,BE,3000,3
2023,electric,BG,1000,286
2023,electric,BG,1400,44
2023,electric,BG,1500,204
2023,electric,BG,1600,141
2023,electric,BG,1700,115
2023,electric,BG,1800,171
2023,electric,BG,1900,73
2023,electric,BG,2000,111
2023,electric,BG,2100,683
2023,electric,BG,2200,161
2023,electric,BG,2300,115
2023,electric,BG,2400,42
2023,electric,BG,2500,73
2023,electric,BG,2600,77
2023,electric,BG,2700,35
2023,electric,BG,2800,50
2023,electric,BG,3000,1
2023,electric,CY,1100,4
2023,electric,CY,1400,13
2023,electric,CY,1500,2
2023,electric,CY,1600,67
2023,electric,CY,1700,107
2023,electric,CY,1800,75
2023,electric,CY,1900,8
2023,electric,CY,2000,144
2023,electric,CY,2100,163
2023,electric,CY,2200,53
2023,electric,CY,2300,43
2023,electric,CY,2400,33
2023,electric,CY,2500,30
2023,electric,CY,2600,16
2023,electric,CY,2700,10
2023,electric,CY,2800,6
2023,electric,CZ,1000,100
2023,electric,CZ,1100,2
2023,electric,CZ,1300,1
2023,electric,CZ,1400,75
2023,electric,CZ,1500,53
2023,electric,CZ,1600,258
2023,electric,CZ,1700,193
2023,electric,CZ,1800,643
2023,electric,CZ,1900,533
2023,electric,CZ,2000,421
2023,electric,CZ,2100,1899
2023,electric,CZ,2200,1064
2023,electric,CZ,2300,624
2023,electric,CZ,2400,118
2023,electric,CZ,2500,217
2023,electric,CZ,2600,178
2023,electric,CZ,2700,119
2023,electric,CZ,2800,108
2023,electric,CZ,3000,4
2023,electric,DE,600,1
2023,electric,DE,900,482
2023,electric,DE,1000,12387
2023,electric,DE,1100,10671
2023,electric,DE,1200,11503
2023,electric,DE,1300,1844
2023,electric,DE,1400,34316
2023,electric,DE,1500,20060
2023,electric,DE,1600,39369
2023,electric,DE,1700,24737
2023,electric,DE,1800,61081
2023,electric,DE,1900,30174
2023,electric,DE,2000,59649
2023,electric,DE,2100,119814
2023,electric,DE,2200,37257
2023,electric,DE,2300,15309
2023,electric,DE,2400,13383
2023,electric,DE,2500,11691
2023,electric,DE,2600,15269
2023,electric,DE,2700,3304
2023,electric,DE,2800,1149
2023,electric,DE,2900,80
2023,electric,DE,3000,54
2023,electric,DE,3100,28
2023,electric,DE,3300,4
2023,electric,DE,4400,3
2023,electric,DE,NA,1
2023,electric,DK,600,2
2023,electric,DK,1000,102
2023,electric,DK,1100,3
2023,electric,DK,1200,78
2023,electric,DK,1300,4
2023,electric,DK,1400,225
2023,electric,DK,1500,869
2023,electric,DK,1600,1070
2023,electric,DK,1700,2643
2023,electric,DK,1800,6450
2023,electric,DK,1900,2973
2023,electric,DK,2000,11625
2023,electric,DK,2100,22456
2023,electric,DK,2200,8570
2023,electric,DK,2300,2979
2023,electric,DK,2400,1316
2023,electric,DK,2500,2124
2023,electric,DK,2600,770
2023,electric,DK,2700,657
2023,electric,DK,2800,117
2023,electric,DK,2900,14
2023,electric,DK,3000,7
2023,electric,DK,NA,41
2023,electric,EE,1000,20
2023,electric,EE,1500,3
2023,electric,EE,1600,82
2023,electric,EE,1700,70
2023,electric,EE,1800,117
2023,electric,EE,1900,28
2023,electric,EE,2000,195
2023,electric,EE,2100,431
2023,electric,EE,2200,134
2023,electric,EE,2300,136
2023,electric,EE,2400,52
2023,electric,EE,2500,43
2023,electric,EE,2600,107
2023,electric,EE,2700,13
2023,electric,ES,900,19
2023,electric,ES,1000,2013
2023,electric,ES,1100,430
2023,electric,ES,1200,282
2023,electric,ES,1300,116
2023,electric,ES,1400,3218
2023,electric,ES,1500,1757
2023,electric,ES,1600,4594
2023,electric,ES,1700,5713
2023,electric,ES,1800,10583
2023,electric,ES,1900,2924
2023,electric,ES,2000,7895
2023,electric,ES,2100,10387
2023,electric,ES,2200,1585
2023,electric,ES,2300,902
2023,electric,ES,2400,823
2023,electric,ES,2500,820
2023,electric,ES,2600,808
2023,electric,ES,2700,253
2023,electric,ES,2800,169
2023,electric,FI,1100,2
2023,electric,FI,1200,25
2023,electric,FI,1300,4
2023,electric,FI,1400,210
2023,electric,FI,1500,367
2023,electric,FI,1600,2554
2023,electric,FI,1700,326
2023,electric,FI,1800,2515
2023,electric,FI,1900,719
2023,electric,FI,2000,4537
2023,electric,FI,2100,9209
2023,electric,FI,2200,5270
2023,electric,FI,2300,1687
2023,electric,FI,2400,448
2023,electric,FI,2500,548
2023,electric,FI,2600,823
2023,electric,FI,2700,93
2023,electric,FI,3000,1
2023,electric,FR,800,3
2023,electric,FR,1000,30431
2023,electric,FR,1100,760
2023,electric,FR,1200,10353
2023,electric,FR,1300,10794
2023,electric,FR,1400,21704
2023,electric,FR,1500,30704
2023,electric,FR,1600,29732
2023,electric,FR,1700,35869
2023,electric,FR,1800,46118
2023,electric,FR,1900,10584
2023,electric,FR,2000,41490
2023,electric,FR,2100,27966
2023,electric,FR,2200,3976
2023,electric,FR,2300,3639
2023,electric,FR,2400,1363
2023,electric,FR,2500,1516
2023,electric,FR,2600,1829
2023,electric,FR,2700,505
2023,electric,FR,2800,91
2023,electric,FR,3000,1
